ID,DATE_ADDED,DATE_MODIFIED,DESCRIPTION,IMAGE_URL,NAME,PURCHASE_COUNT,RATING,REVIEW_COUNT,UNIT_PRICE
1232,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,45.45
1233,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,96.15
1234,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,71.7
1235,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,55.05
1236,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,62.07
1237,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,55.12
1238,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,54.97
1239,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,5.32
1240,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,45.29
1241,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,97.37
1242,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,3.24
1243,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,76.34
1244,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,80.55
1245,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,43.72
1246,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,92.82
1247,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,14.08
1248,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,98.3
1249,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,76.52
1250,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,94.68
1251,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,94.48
1252,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,53.57
1253,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,78.42
1254,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,46.47
1255,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,61.37
1256,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,16.41
1257,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,61.69
1258,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,34.21
1259,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,78
1260,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,72.96
1261,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,64.21
1262,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,98.47
1263,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,75.07
1264,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,50.23
1265,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,46.47
1266,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,85.69
1267,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,46.74
1268,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,49.05
1269,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,70.23
1270,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,95.35
1271,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,61.16
1272,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,88.36
1273,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,24.14
1274,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,67.19
1275,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,82.38
1276,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,72.21
1277,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,55.25
1278,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,56.16
1279,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,70.51
1280,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,7.04
1281,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,10.68
1282,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,33.68
1283,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,95.42
1284,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,52.25
1285,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,93.74
1286,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,22.47
1287,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,54.47
1288,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,40.64
1289,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,11.24
1290,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,44.88
1291,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,59.32
1292,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,62.02
1293,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,78.87
1294,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,9.37
1295,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,3
1296,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,56.89
1297,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,33.41
1298,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,82.44
1299,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,95.66
1300,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,60.84
1301,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,90.31
1302,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,55.4
1303,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,82.35
1304,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,13.16
1305,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,76.33
1306,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,35.61
1307,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,77.92
1308,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,40.93
1309,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,58.27
1310,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,8.1
1311,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,22.86
1312,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,55.72
1313,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,73.97
1314,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,54.61
1315,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,15.05
1316,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,8.79
1317,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,12.32
1318,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,81.05
1319,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,22.73
1320,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,65.84
1321,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,18.48
1322,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,62.53
1323,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,99.74
1324,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,58.37
1325,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,1.92
1326,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,57.38
1327,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,3.81
1328,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,20.86
1329,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,7.56
1330,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,57.02
1331,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,65.27
1332,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,15.4
1333,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,13.36
1334,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,27.86
1335,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,89.05
1336,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,54.28
1337,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,4.68
1338,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,85.88
1339,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,26.25
1340,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,18.53
1341,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,0.09
1342,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,89.21
1343,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,39.37
1344,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,91.75
1345,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,71.27
1346,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,1.13
1347,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,32.26
1348,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,55.85
1349,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,32.65
1350,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,49.83
1351,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,95.67
1352,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,64.17
1353,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,70.01
1354,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,67.88
1355,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,33.17
1356,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,21.72
1357,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,42.34
1358,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,55.16
1359,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,59.09
1360,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,56.84
1361,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,16.91
1362,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,8.09
1363,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,87.87
1364,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,17.12
1365,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,17.53
1366,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,60.03
1367,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,57.79
1368,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,60.02
1369,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,13.02
1370,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,23.57
1371,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,60.43
1372,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,79.93
1373,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,54.44
1374,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,39.74
1375,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,22.21
1376,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,9.33
1377,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,58.68
1378,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,81.43
1379,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,99.3
1380,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,89.7
1381,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,72.94
1382,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,91.15
1383,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,11.72
1384,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,52.16
1385,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,93.83
1386,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,37.79
1387,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,64.42
1388,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,24.82
1389,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,10.44
1390,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,3.16
1391,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,55.69
1392,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,99.09
1393,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,38.64
1394,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,21.46
1395,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,8.56
1396,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,40.25
1397,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,21.89
1398,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,78.56
1399,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,49.04
1400,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,13.59
1401,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,8.87
1402,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,84.68
1403,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,61.1
1404,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,93.36
1405,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,96.51
1406,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,9.74
1407,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,57.33
1408,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,2.71
1409,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,41.89
1410,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,13.29
1411,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,90.35
1412,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,90.79
1413,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,82.38
1414,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,1.4
1415,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,76.68
1416,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,2.79
1417,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,96.92
1418,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,19.31
1419,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,63.61
1420,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,88.69
1421,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,70.68
1422,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,40.12
1423,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,78.22
1424,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,0.38
1425,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,43.23
1426,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,51.55
1427,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,17.8
1428,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,54.1
1429,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,16.93
1430,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,35.39
1431,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,69.62
1432,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,69.22
1433,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,47.49
1434,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,80.89
1435,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,45.38
1436,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,35.01
1437,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,85.98
1438,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,26.47
1439,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,10.54
1440,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,36.5
1441,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,8.55
1442,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,14.67
1443,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,60.4
1444,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,85.34
1445,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,84.65
1446,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,46.59
1447,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,37.09
1448,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,76.86
1449,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,39.13
1450,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,80.94
1451,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,32.69
1452,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,38.48
1453,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,29.82
1454,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,19.89
1455,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,21.86
1456,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,34.16
1457,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,31.52
1458,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,58.79
1459,2017-07-26 19:23:56.59,2017-07-26 19:23:56.59,This is the description for this product.,,Product 1501097036590,0,,0,46.85
